title,url,published_at,text_snippet,is_blockage_attributed
PHOTOS: LASEMA Recovers Waste Truck From Lagos Lagoon - Channels Television,https://news.google.com/rss/articles/CBMilgFBVV95cUxOajcwczE4dUp5cjVsbDFBS09zSk1OTk9WZUdxVVZFV0ZremRYRWlpVGVlYWFERzUyeDRDY3gxVms5VDFqRTRPeEpDdjBSaGpPOXJvTTNxUC0zYk5Ha3p0VkxmejBrc1ZHSXc3R3FYc3U1X0NNaTVmdkxtYzczNWVBWDNxTTNaRXVtNGNPVUR4RmpZZWxmU1E?oc=5,2022-10-23,PHOTOS: LASEMA Recovers Waste Truck From Lagos Lagoon Channels Television,1
Seven Rescued As Fire Guts WAEC Headquarters In Lagos - Channels Television,https://news.google.com/rss/articles/CBMilwFBVV95cUxNRGs1ODk3NU5sNmFIZ0RVTGJVejVhdXFWQmxHRVlkQTRSSlYxN3lHR0hUTUtsQ3dZblRwWXRtTXZ2SkRXMDlqeG1iMkkyY3BMajBKelFHUF9aMUMyb21DUnVQOUlOblRaclpmOEdMVkYtVHJ4MjI0aUpSbXI5bE9Tb2dENDA5MlNHQzN6RlRXOUpYdGw4cGpV?oc=5,2022-10-26,Seven Rescued As Fire Guts WAEC Headquarters In Lagos Channels Television,0
"Flooding: 23 communities on danger list in Ogun, Lagos - The ICIR",https://news.google.com/rss/articles/CBMiigFBVV95cUxOSmtfR3YzZmNmUHhVeERFM1pMM21QUkRGVWE2M2F4NWhtaW1JTy1JY2lSZDFaZmoyeFhKX0Z4OE5FNU1ITGpNcjdaZG9aWjBSb1pmaHZCbjktYm1Dbk9oRndLaE9TMnRpT0RRb2dJbi14OUtZczUtTHRxdzJuTFZPSjFtVU13YUtpaEE?oc=5,2023-04-26,"Flooding: 23 communities on danger list in Ogun, Lagos The ICIR",0
Flood light pole collapses at National Stadium in Lagos after downpour - Premium Times Nigeria,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQcVZ0eU9Hc2VlazFkRlRraEF6WEJyU2NBODBENzIydjZxQmZ5VUU1MGJVLTRITnBhb0VBcHJXa3RoMEpMb2NFb2dYNU9oV2NvWlo5cXktS25rV0V0ZFMwbzVRcmZZcVRzQVBQZEIyaGczZmdIVmZmSnFPSTl0S0NydWo2Q09kYllMczlrdmkyYkh4S2FBY085eGpaMUpmeVFEVXo5T010dzhwT2RZdnIteWhfOGdXcm1hX3VjUUF0ZS1tV050dGVheg?oc=5,2023-04-19,Flood light pole collapses at National Stadium in Lagos after downpour Premium Times Nigeria,0
"Roads, houses flooded as rain pounds Lagos - The Guardian Nigeria News",https://news.google.com/rss/articles/CBMidkFVX3lxTFBFUEkxcV8wYi1FVlZyX2xSdEZpQ082dHUzMGFhX1p3cWdOcEVJRkVMeVZvaktyajBRTDhqaFJWSWVyWjdLcjhGZFdYRU5pUk9jMWg5X0k1Z1JOUTFfQTV5NDdtLVdIbnBYN2daMG5MYmlYMXJiZ2c?oc=5,2023-04-28,"Roads, houses flooded as rain pounds Lagos The Guardian Nigeria News",0
Food crisis threatens Nigeria as flood-hit farms cut back planting - Context News,https://news.google.com/rss/articles/CBMitgFBVV95cUxQbFJDS0tzM3dUQUlYVmhhX21kb25RUUhQSVpVS1hWS3dJeFdVSEFycXZoZ2JDS0ZsTW92eXJkQTJzN2tERkNFbjFkNWRiTzktbmd1aFBKQWdEWXpleXRrbEg2aUlvSEhNWXRNQ1RvUGR0SnFmMW5WZnN2cW5xTTc0SEF0WUctNVM5WTN5Z18yajMzVTU3VnpNRVZUZ2FXU2ppWjBRRWM4MGJiS3A0ZzEzcTh6bC04Zw?oc=5,2023-04-18,Food crisis threatens Nigeria as flood-hit farms cut back planting Context News,0
Here’re 4 ways flood can damage your car - Business News Nigeria,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQSHF5Z2U5WjZTZ3dzc1h2TFR5ZXN6aEo3T0JDTWd4N1NaMzlTQVJBMXhJTXRGWHg5TjhscWt0S0xOVHlYUHpPdUpGbEF4eWc1UjNyMmxkbGFsOGtGSTlRa3NlTG1Gb2cyLXdXR0xlWXREUDg2R0tFMFE1aTNsYmUzVHMyc282WTNI?oc=5,2023-04-04,Here’re 4 ways flood can damage your car Business News Nigeria,0
"Flooding: Ogun warns Akute, Isheri, Mowe, Ibafo residents to vacate areas - PM News Nigeria",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNaGxZZWFxUmg1eC1icnF1eF8yUG5kb245c21QaUZlVlB4NUFxS0FjSnhVOWpGS09DbnBia2dPQTFfZ01adG92TU04bW9fRGdRNjA1N3Q2ai10UDVzZ3hkSmJUYU5TY2tzRER1QlRhWUh3TTNmUkdxakFTZUQ2WWFHa0F6aUlRdnZ5R25nOGFMLTl4LWNJa05qUW5jdG9RWTh4Tzl6X0h5XzRTdGM?oc=5,2023-04-26,"Flooding: Ogun warns Akute, Isheri, Mowe, Ibafo residents to vacate areas PM News Nigeria",0
Lagos stadium: From West Africa’s best to national shame - Punch Newspapers,https://news.google.com/rss/articles/CBMigAFBVV95cUxQX085d1l1VkNjaDVVbXFfZWZZczZkZGg3dXBGM2t1Y1RjZzkzcG85bGx2TndzU2RGeHJZSU90ejBOczZKYkFWNTlSX2ZRUVZBSEVwa1dVb1h2dGM5aV9kY1Nka0M4M1lqeGdsbTVUS1JTbXoyZXhLR2RXNzdFUlFtRg?oc=5,2023-04-25,Lagos stadium: From West Africa’s best to national shame Punch Newspapers,0
"Property Destroyed As Fire Breaks Out At Flux Logistix, Lagos - Channels Television",https://news.google.com/rss/articles/CBMinwFBVV95cUxOd3J2Z2VmWE9DVm5lXzBKd21FWU4zWGZvV3NpS1B1Qy0yNEc0aWFNbVJwc3dPYk1nenRYaUVrTzVXTGtDQkVyaDJOXzlZdW9XdXRYUVVqRDhpbHZ0ck9MM0lxRXZRV0k3SkRZTnMzVHNBV2pLVldGZ0lNUkJGQ29sNDJJYVFVNXhSTnQtT1NYS3ktdTVOUk1hSV9WZWZVOW8?oc=5,2023-04-02,"Property Destroyed As Fire Breaks Out At Flux Logistix, Lagos Channels Television",0
Out-Of-School Children: Lagos Moves To Leverage Digital Platforms To Address Menace - Independent Newspaper Nigeria,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQQ3ZNVFdveVlGZmVhQy1NS1h1UnhfTnNmZTlCU3prQjZXZ1VFbW95c0RFd2JtVzNvQThqUWN5cEdLcDNBSjBYNVg0TWw4NjlNZ3JyRVF4VWdiMU03Unl6UlNTdmxXMFB2SW53TjJuMDRVQUxmbVprOV80bWFQd0xkM08wNnR5TDFaRW5ZY29EYlhjTGJQbDdibDdJbjJsSlFnX0ZVcmNSOGRxdw?oc=5,2023-04-27,Out-Of-School Children: Lagos Moves To Leverage Digital Platforms To Address Menace Independent Newspaper Nigeria,0
Why we demolished 13 buildings at Ajao estate – Lagos govt - Vanguard News,https://news.google.com/rss/articles/CBMimAFBVV95cUxOdjFIMWl6RHh6TGNmNU12SmVMRU9Hc3h2bU1PbFJydUlWbVhURlZSTEd4MzMtQV9MeFhwcGZyTVNjeTAyYmRDdTNNc2p3VTdYMnE1MWtuV2xvNkZUb2NYUXpNcEU2bXBmSl80eVVtWFVEejYyUkd6WGpjbnhvYXc4OF9NYlV3TDRxM1NGUE5ENzUtZDhGNWtrMtIBngFBVV95cUxQWU9vbFdhZUpLZVJkbm1DZ1BZenNCdE1KYTNVVFdOWWRnSThqLUg0eEIwcFVlREpJaDFYMWRwSmZGVlQ0VUJKN0hEcEVBYXJoWkNuSm5qZVpTS2lhUFFqNVBXYnI5eUwteTdJbUR0TDhTTlpJRk93dnMyMEhtbGxRTTdFS0tCTUE2Ni1iWm5aaTg1WHJNWWxEQ3piZUFQZw?oc=5,2023-04-30,Why we demolished 13 buildings at Ajao estate – Lagos govt Vanguard News,0
"Athletes, officials panic as National Stadium Lagos floodlight collapses - The Guardian Nigeria News",https://news.google.com/rss/articles/CBMingFBVV95cUxQWHJPOHVXUzF3U1pLMUk5OWFBY0ZDNkdUSHp2aFhBQlVQVEJZYThRNTVWLWpnaTAyU0p1YnFobWdwUnVBdlU3VWluNjRoSEdJc1dzVWZzNDdZVUdOcHdKVFRhczg3SV85VDFjdjFwc3M3OGRuNk1DQ2tOZ2UtVVB6ZThvLWVMMlBGaVVnN0hfOV82SW9jeGFHbWY1ck82dw?oc=5,2023-04-20,"Athletes, officials panic as National Stadium Lagos floodlight collapses The Guardian Nigeria News",0
One Body Recovered From Collapsed Banana Island Building - Channels Television,https://news.google.com/rss/articles/CBMimwFBVV95cUxOa1RPbDdaZDZWLVJzRlAzYm1wNE9SSjA5aUEyZGR3eXllc3Y3elFlYzNmai10ZGIzUjMwb2s4WTNKMDczbkFWZ1dIU0laVng0UlpMbDRKWGpPZENjaHRDa3VYVWhVOTFjcDEtTFFoQ0pCV2hLZ3JIS2xnaFlQLU52cmplM2RhUDNBajVlU3FlV1loMlh4V2hzNXlUVQ?oc=5,2023-04-14,One Body Recovered From Collapsed Banana Island Building Channels Television,0
Insurer warns Nigerians over 2023 NiMET’s weather forecast - Business News Nigeria,https://news.google.com/rss/articles/CBMimgFBVV95cUxPOTdsZVFwU1dWLTRYSUdOYkU0Q0hMbVpqX3pDclBsQjd5Y1JHOWE1ZDRicVdOOHoyaHhJYzRmd18wNnVfUUpldVZxVnFBOVM1bEViWktPOGlGSzgyN09ZV3l0bnFuUXpheTZIMlpmLXl1bWJNOWdGZk04OHNrVGNKcmdkZzF5T2Rycm5hX0N0UnBGMlJteHJHWE9n?oc=5,2023-04-25,Insurer warns Nigerians over 2023 NiMET’s weather forecast Business News Nigeria,0
Abuja residents panic as flooding looms - PM News Nigeria,https://news.google.com/rss/articles/CBMigwFBVV95cUxPaGM4LUUtS19FYU9BSDRmRklGNFBGZlUyVlpoNUpUTVp5RjBIUWJGZjFXWUpMZWZ4ZjM2dGIwQ3p1SzFFR2NRZ1o0ajBIMDVWTEd5THJmcXFBSnQ3Q0JZcTdDNi11d29LWmwzNHF4bXAwN1loSXF2Y0lCYm83eHkzaFpHWQ?oc=5,2023-04-23,Abuja residents panic as flooding looms PM News Nigeria,0
Are 'sponge cities' enough to curb climate-fuelled floods? - Context News,https://news.google.com/rss/articles/CBMimAFBVV95cUxOV290WVd0dmdZeDk3OTQtSmFZRWFhNDZDQy1VSDRjVUpPZ0FMTFUxTHkybm5Ma2hkN09NQnlXeEtteGZIbHVaR3hBNGJtdGowamNva2VZek9icXZ6c1hQSWFTNU5pS1BpM0JiRnphVG9ucnBHVEp4YXliV3FYOWw2anNmRU5NVTQzSW9sT3lvRkVmQ3JKT29qQw?oc=5,2023-04-18,Are 'sponge cities' enough to curb climate-fuelled floods? Context News,0
Flooding: Abuja residents embark on clearing of drains - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMihgFBVV95cUxNRlIxVDVqNUhHcFFjTjUwTXMyS3pCc3VxQmV5ang2b1RGVTVHTkQ2SUQyd0ZBaGRvcmFGWHBsSUJqMm9xU2xVNkZVV3doZGJVZVlpUjdwT3k3cGlXT3RzSXVTU2M3eUJuOVFZM0xlWVVXMG1hdXVYcjltMUZIMGR0d0xWRnpqdw?oc=5,2023-04-04,Flooding: Abuja residents embark on clearing of drains The Guardian Nigeria News,1
Unilever Nigeria strikes $2m plastic waste collection deal with Wecyclers - Vanguard News,https://news.google.com/rss/articles/CBMisAFBVV95cUxPRUVIUGNmUE4zdkx2Wm1fY1FYbVE3bWU2QVd2WjhRMGpuLXplRzExSVFSaWpBTHpCbTk2VkJ0M2RpaVhTY3JWVkltX3RBLUZPT0dMcnk4bzVKNnZnT0FSZV9qNXhvNlFMdmFtUkJpay1TdF9adllFNEZnRkt4M0NlYTRfZk15c19OdlFzWFpEZDNxZ2xHN1NneGRsQ1BmM2paMlZ1RWdrVUZteWtXeVBjd9IBtgFBVV95cUxQbUY1aDRQcFFIdnRWd3dBUWxjNDMxYkoxNktLOWZKUkVySm5zTUdYS2FYaXZ6eXZ2UC1ranY1dVcxYjZIUkdUdm4xdU5PLXRjOExlWEwwa1h4ZEdMUzl0eWhtZFBqTlg4UlhXY2oxOEUzbGFEcHdzUWpkMEJ3b3dBWTJKM3BCYkVDb1dlWHVYZTlMeldWRXAxYlBKNEFZLXlfYVpVeURNZ2hMYUhqRnNyNHdad1dwUQ?oc=5,2023-04-18,Unilever Nigeria strikes $2m plastic waste collection deal with Wecyclers Vanguard News,1
Sea-level data shared by climate skeptics omits global trend - AFP Fact Check,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5NTnh3QUd0UjVIZ3djelJUR3RPWkprbWVXd1oxZ2JZQnNwbmpvY092ZE1ObnByVWVQb3VOR0hKQlEwZVF5cndFREljaVdPaVQxLVZvenVIeFM?oc=5,2023-04-17,Sea-level data shared by climate skeptics omits global trend AFP Fact Check,0
Waterfront real estate remains bullish amid challenges - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMijAFBVV95cUxOaGVqNFgwOFlvM2ZrT1lJT0FUXzliZmxKb2hZNjB5a0xCcFpGcEhSVWV3SWtqUHdVUE1ibTBxSFYzUEk0MGkwemk4b2RpblM0LTJaMGFncW5iaTlqT0pYeG9IaVd6SkV3SHAzVTNvVkZZaHFLWU9tNEVtNkdxSDkyaU9zMzRMdzhkUXlxOA?oc=5,2023-04-10,Waterfront real estate remains bullish amid challenges The Guardian Nigeria News,0
"LASTMA officer gets N100,000 reward for service to community - The Guardian Nigeria News",https://news.google.com/rss/articles/CBMijgFBVV95cUxORFdBNFhpZEg1THdtTEl3N3h0cWttX2h6Q1V4emxhQVpzVTM0NlU1UWtVREZUNUhLWWxXcmREbC01X3hQOExHZi1uMWEtTW5KUlBRODdHNWZJRHJ1c1lyVHBRR1JnY0VSVDlITTU3alY4ZmNKQ1ZKVEU0T2VZRlBLVFZ6M2t6SE95R214Z21R?oc=5,2023-04-27,"LASTMA officer gets N100,000 reward for service to community The Guardian Nigeria News",0
"PHOTOS: Flood takes over NPC, NYSC premises in Lagos - thestar.ng",https://news.google.com/rss/articles/CBMif0FVX3lxTE5YRlRNWXRFdkgxTmRxdy1DYlJYSTFvXzNSeUpHV1dBZGJqc3B1cTZGTkdyYWNFWDg5MFh6b240NE9QR3g1ZWpGaU5ySjhsSUgtQlZ6VWdra3AzNW5hekQ2MGM4V0NmdFdrQ0FLb2hyYU1DZ1M3RE9hRUFoMi1XaDTSAYQBQVVfeXFMTmRsTWN0R21HbTAxTVZ0RW4zeUJ4RXJ5U1hybTdzQ2pwang1VHR5V2xac3V6VTUtU2tMbWk5MDdrTS02d2Z0eG5Td1hUUVg3RXVoZmFIQlZaWFJIUlZmQnlFZkEzXzRGbE1JcGt1V0tTRl9nY1B2dkUtYW9pcTBpR1RmcDNa?oc=5,2023-04-28,"PHOTOS: Flood takes over NPC, NYSC premises in Lagos thestar.ng",0
"""Always ready to help"": Lady narrates how Lagos agbero came through for her - Legit News",https://news.google.com/rss/articles/CBMimwFBVV95cUxPZm9zaVZUOHhNS2FwcUNjMEJ2d3BtSS01MThLczFjU0MtdGpaTENuUmc1bDhjRFhlY1VhNDg5M2VONVJCTE9PSmdaTHpabTRIUTlzRmtJQ2Zyc1k3RjV6SXRTdDdsM1lkOVRtZ2RUR1VMQ3cwZVl4eFBuRnd0OEFYR0hfUUJEaTRUdlh2MWlXTW04RVh6NzYtLUQwSQ?oc=5,2023-04-12,"""Always ready to help"": Lady narrates how Lagos agbero came through for her Legit News",0
Air Peace Resumes Operations in Makurdi - Abuja City Journal,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQbFhKRmNOUFhtU1IyMl9mdjFqT0NKRmxPZEFDcmVNd1VXODhMMjNRTGNEZzUzZnBSdDhueDE4c1RscFV0MW1TY3dTRUJfZXZsZEhhZ0dIQk10TXFUOWh1OXBacEZGSFRWOS1RX3gtUDIyR05HRGNmME5iRWh6SzItU2VHWXNkT2Q1ZFZ3?oc=5,2023-04-18,Air Peace Resumes Operations in Makurdi Abuja City Journal,0
Bill to Stop Medical Brain Drain Stirs Controversy – PLAC Legist - Policy and Legal Advocacy Centre,https://news.google.com/rss/articles/CBMigwFBVV95cUxPVkRlb0FabVdsOHE2ZTRHblpLYXFMWDY2TkRacjl6alY5MGxpNE81Zk1haTBSanpoOHdETFNVX09xM1FRUThuSTAzSDh3QXdNS3B0TW5HcUstYjlqT2N5cS1zTjdSQzg5YXpkXzFqSzVOZWYwOXhMY3ZzQXA2ZV9hOFVubw?oc=5,2023-04-13,Bill to Stop Medical Brain Drain Stirs Controversy – PLAC Legist Policy and Legal Advocacy Centre,1
Panacea to perennial building collapses in Lagos Islands - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMijgFBVV95cUxPUHE0MTMwWEYtTFZGamMzNU1hVXB4Rm9TV0x5eG1NRmJEckNuRmdoTmlEcmpHd3JmMFMtYW9hSXVsbWc3MU9NNjduVjlJalVpRUlybE13Q1FMdV9PS2V6S2xUbFA2S29QY2l5NFNIaFFkMkRoeS1YS2dwbzZ2cXhCbjJYYWIta0NrMjJ6MXl3?oc=5,2023-04-24,Panacea to perennial building collapses in Lagos Islands The Guardian Nigeria News,0
Lagos-Ibadan expressway to be completed in April – FG - Daily Trust,https://news.google.com/rss/articles/CBMigAFBVV95cUxNVEtaY2RUOUY0M0VBLTlCaDl6a0tlZUNFN1VKM2VacUFkTWxuU29RdVBIaks4QzZZTDc3YWZIc29PdmR1cmVfcEpTMzVUN2lPV3VObGVTYXpnNkZmaG9OOFdWTHl5YVhxRlMxTFBlOVZFVl8ydFQzQXFuMU5iOURtMw?oc=5,2023-04-05,Lagos-Ibadan expressway to be completed in April – FG Daily Trust,0
"Bill to curb doctors’ brain-drain: Doctors plan court action, lawyers back them - Vanguard News",https://news.google.com/rss/articles/CBMiswFBVV95cUxOLUczNG0tOGZnSUNRNzBqdjYza2l4MkNDU0M0eWxVZmkzZUNhVFNDa0xmRlExM0NFUnlRN0ZlMUwxUGlxVTBSZnVHUTVmV3BvSFhhQU1rWWFaY18zNW1IVGk1aktNV2RWalBzNzROV3JVaTEzQVlMSTF4ZkpXMV9kSll5ZVpWajFFZVd5ZHE2QWRMSXNEQ3lnTExNZGZuUWRQdDhMWU5aRUR1VGFaME9aYTRpQdIBuAFBVV95cUxNS0xQX3FKV0d4aUFkc0Y5bWktWVdXMGtVem5UVWRkbzl1eEcyLW1wUGVSUzdBZkRDcV91U2h2SXNqb0VyYnBrUmFuVVNuZmhnU1lOb0hjOG4wSVpWbW5PUVRfZ2ttVEZvQ245ejV1VDdja3BJY0FNWDhLQTVPR19URTZ6ZllaeWN2RlZlRVlRLVBHUGt3NnVqR1FidW1ZbGdQenRGWW9IdDdOcFpkeEFCa2tmY2hjWFh1?oc=5,2023-04-15,"Bill to curb doctors’ brain-drain: Doctors plan court action, lawyers back them Vanguard News",1
Mixta Africa expands Lagos new town development project - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMijgFBVV95cUxObWptcWpILUVpVDY5UlJKbGtuVG1LR2RUY01jMmpJSUVuekxwU2FtN0FlWlMtTGRWSVhxSWdGQmsyMFVkanY0aFpyRXBvdDB5Y1RaeFJvNTBTZ3pyM2JJdXBWVUxRZTZaMlFPTlEzaHp3U3ZfY3RCZWdlZzZzRlNqUE1KcC00RUZFdVBQTzZR?oc=5,2023-04-17,Mixta Africa expands Lagos new town development project The Guardian Nigeria News,0
"Flooding: Relocate now, Ogun warns 23 communities - Daily Trust",https://news.google.com/rss/articles/CBMie0FVX3lxTE9IdUZILWU0QUdlYjRucXhtQjhPdFplX3owcHFfR1lfUXF0R1BTVWVXc2VJMW5zMEhqTEtESkZkZ0VpR3luUjdpZHRtRXlwUU14S09tY09Jdm1nS0tKanFtNkxoaDBvQjlTQlJlTU1LSnZHODNTU0I2U2FOVQ?oc=5,2023-04-26,"Flooding: Relocate now, Ogun warns 23 communities Daily Trust",0
Five years mandatory practice: Medical doctors draw battle line - Daily Post Nigeria,https://news.google.com/rss/articles/CBMimwFBVV95cUxPcEgwMWY4NzFuVkE3SUZRY0pYNEQtVTdENUFweW1xSWg1WWlTRWVWQ0NpX1ZoMzlJd0ZNQmRmUHN0ZV9yMzdrbl96VUJvR0YxWS1qaDVhdFp1X1dpNEhOVVNVQVdTTl95S1R5Y1V2V2ZGRFBwWE53QmU0RkZPTnMyeXFFX2VyeFJod0hfRi1VbFFrZVJyY1l4QjdHdw?oc=5,2023-04-12,Five years mandatory practice: Medical doctors draw battle line Daily Post Nigeria,0
Controversy trails reconstruction of Aswani Market road - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQbUFRVUVDb3Y4UnFNdjQ1SGljcjNZOXdUTE5BMDRfSDc3eWU0czBKNVNzQnZYNnROU2hTc0RIc2lrMXBRS2tUMDEyWUpGU3lxUmZMUzhJNndodVBpYm15bmp4YXB5Q1pfTkdOdG84dmNkUzdhbzlPem5rbTdfLWdtTlEzYjM2T1FB?oc=5,2023-04-26,Controversy trails reconstruction of Aswani Market road The Guardian Nigeria News,0
"Agbele, Eruwen Roads Construction Ongoing Steadily - - theimpactnewspaper.com",https://news.google.com/rss/articles/CBMinAFBVV95cUxNQ0pEMEg1QkctSTdtcWV2TllKaWNLbVVSQ054ZFJOTzJERHJ2Tk83SG11a2duLVdMTURfYlRiMHUwdkJBODY0TThNdFRtYi1jQTFFTG9idU1OTFExYlA1U3ZmU01RNDA0R0ZTa1YyU0s3ZTVyQlZkYmFlQ3ZIQ29Yd0o3RmsyTF9DMExzU0N5YUdxTE5VVVFlMUIxOHg?oc=5,2023-04-21,"Agbele, Eruwen Roads Construction Ongoing Steadily - theimpactnewspaper.com",0
Founder of Adonis American College Charges FG To Address Health Sector’s Brain Drain - New Telegraph,https://news.google.com/rss/articles/CBMisAFBVV95cUxQakQ5bXY1NkFEQ19yckJzYzgyMm5FNW4tMXlRYkFKU2FXS3pqYV9paTNPZzVjNHl3YkJ5R0k3RGtabE9jUHNUelQ2ZC1vRzZyQkM0NXB4T0c5cGJzYkxsZWNlXzBzZ1JzMzFzdWM4czRzbUh4Z0RvcExsbU5kX3NmZl83WHJEZmhsckg0Z1pUTDB2VURUNEdEYUZiNnJ2eDliZTJMaGFHaWtCWFNHbTlBTg?oc=5,2023-04-15,Founder of Adonis American College Charges FG To Address Health Sector’s Brain Drain New Telegraph,1
Three storey-building collapses in Lagos - The Nation Newspaper,https://news.google.com/rss/articles/CBMifkFVX3lxTE5DaFkxenVIYXFJc1ludWdDNTRBUWpUYy14TlNwSTc3WHN6Ry1xWG1OYUN0ZmZoQkY1c2RQNGtHWVJUU1VXR0ItQWVjRXdkbmY3ZXRpejJlYnY5UkZWX2JWYXc4YklWbHhhQm5BenMxSzBPeWxLTGtsUmZBS3V1d9IBgwFBVV95cUxPVEYzeE1DRF9peDFlMkhCSUkzQlZYaWtyU1VSREFacTFFcGF1YzZaSDJ1QTBwRlJsTW54bWwtajYtNWV5YlZLdXktSHV6VkRmd2F2aGRDUDdXOTNoX3VKNkRlUXQ2Tm9QdzFjSk5adkdMRWJpQ29jTFgtNUxseUJ6d1ZZYw?oc=5,2023-04-24,Three storey-building collapses in Lagos The Nation Newspaper,0
NiMet disowns forecast on severe lightning strikes - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMiggFBVV95cUxNb0tlYlg4TmV5TmtsNHZOTUFWS2w0VlMxeUViSGlsOGRUQ3lQS2ZjWERCZ0YyVG5OMUJjOThhd3AxSnF2VDlvaWpvczdtdUFvc0txLUljVHJzVVhUQ0lHS2F5U0pGNEU5RlV5QTQwVl9WWDNUNXFZMTRaQ0pzbzBxaVV3?oc=5,2023-04-25,NiMet disowns forecast on severe lightning strikes The Guardian Nigeria News,0
Lagos State Police Command deletes tweet response to David Hundeyin - Business News Nigeria,https://news.google.com/rss/articles/CBMipwFBVV95cUxPOE8tNWVtX2hSYnBwQTBELXVsaEJOLVA3YVJDRkgtdWtZR3hKa2loZFIwYXdPcjN3OFdtdXhjX3JZaXltNjRiWFVUMHdfbGFIeXV0ODQ1VWVEdlB0WXhuaWRWR3dKaWstU2VtNWxtTVNxX0NRX25HdC1nV1RPWm5DT1Q1N0FESE5nUzZweHNwX3ZfZ2lNdUtZSC1XdmxHNkpTLUhmWFYydw?oc=5,2023-04-21,Lagos State Police Command deletes tweet response to David Hundeyin Business News Nigeria,0
MEGA PUMPING STATION TO PERMANENTLY ADDRESS ISSUE OF FLOODING IN LAGOS ISLAND TO COME ON STREAM IN JULY – Lagos State Ministry of the Environment and Water Resources - moelagos.gov.ng,https://news.google.com/rss/articles/CBMixwFBVV95cUxPM1piR21KZFg1bXQzVXBCYzRNdWpDUkJ2Z29LLXR4N2pSVG8zcUJJNkdqZ1htcTN0b2hvWHJFUDEzX203bDdEYy1uNkUtQWlNVG9LNUs5SmMwSDZlN1AzV1hIZUc4TE5fQ2ROX0dlN013dXNHQzBxX2IzX096Y2FuRExxX0pHcElwY2xUdkNqZHFsamRZTjZZLUctbUhhN0JDV2pMOXRUekxxUUZoSHFOSDB6S1pQaVUteU1xeXpvVVBoUVR3ZFdv?oc=5,2023-05-03,MEGA PUMPING STATION TO PERMANENTLY ADDRESS ISSUE OF FLOODING IN LAGOS ISLAND TO COME ON STREAM IN JULY – Lagos State Ministry of the Environment and Water Resources moelagos.gov.ng,0
Inside Lagos Estate Where Residents Are Getting Ready for Disruptive Flood - FIJ NG,https://news.google.com/rss/articles/CBMinwFBVV95cUxNWDZVZnJzc1NpdlYycVlLTUc1QkotNzRlQkxfMGVQRVN3WEFwZ2k2X3Q2bVdKcTV0bTBxUDdKZmxPWmRVZWlXdklfVFhmZGRqUDdrNzVXRVRtUGtOSGtKUGpyOUhkSHJLNjhIWU5wdU1yWFFPUmM2MHltekJEclRCd0ZZVzIyNE5CRzVlVUNCOC1GcWlVXzZRT2w0OEZ3RXc?oc=5,2023-05-30,Inside Lagos Estate Where Residents Are Getting Ready for Disruptive Flood FIJ NG,0
"Sanwo-Olu unveils dual carriageway, bridge linking Ogudu to Alapere - PM News Nigeria",https://news.google.com/rss/articles/CBMipwFBVV95cUxQM2FwazR6TE82S01ScnNlRWhUR1pmR2FxcUxDaDB2d0VNUWRrZXZ0UTVFSklxOWNjQUtQUWo2RFhvWUx4MnBJT001SS1EMDYzRERoc0J6TmNEdUVqUXIwZXNldTZXY0hIY3V6YXhHbm5hNDlvT3I2ZlJ5M0N1bkdRZ1NFLUZtRG0xNVgxdVFjSGo0eUVSRENfekhYam5SRUJxTkRxeHFhVQ?oc=5,2023-05-26,"Sanwo-Olu unveils dual carriageway, bridge linking Ogudu to Alapere PM News Nigeria",0
Rivers Residents Complain of Flooding - Nigeria Info FM,https://news.google.com/rss/articles/CBMijAFBVV95cUxOaEVUb2dZZDNhUkNGeXNXLVdsS244bHN0Slh3WWZUQ2lFbW9HLVNXamQzSDdoc1B0b1NiVTFqanF0bWxnRzZDSHhybGIweVRuZXVvdlh3ZTFaUUZTVnp1VUlnQzl0MXhpdEZMak56ckJrUm83UGZLWXUxUzRPSXVpMkhwYWVDYU9waDRybQ?oc=5,2023-05-26,Rivers Residents Complain of Flooding Nigeria Info FM,0
